current_state,previous_state,estimate,year,id,name,abbrv,level,parent_id
NJ,NY,58664,2019,34,New Jersey,NJ,state,D2
NJ,OH,628,2019,34,New Jersey,NJ,state,D2
NJ,OK,122,2019,34,New Jersey,NJ,state,D2
NJ,OR,398,2019,34,New Jersey,NJ,state,D2
NJ,PA,22445,2019,34,New Jersey,NJ,state,D2
NJ,RI,137,2019,34,New Jersey,NJ,state,D2
NJ,SC,412,2019,34,New Jersey,NJ,state,D2
NJ,SD,0,2019,34,New Jersey,NJ,state,D2
NJ,TN,527,2019,34,New Jersey,NJ,state,D2
NJ,TX,4489,2019,34,New Jersey,NJ,state,D2
NJ,UT,540,2019,34,New Jersey,NJ,state,D2
NJ,VA,4810,2019,34,New Jersey,NJ,state,D2
NJ,VT,133,2019,34,New Jersey,NJ,state,D2
NJ,WA,996,2019,34,New Jersey,NJ,state,D2
NJ,WI,308,2019,34,New Jersey,NJ,state,D2
NJ,WV,494,2019,34,New Jersey,NJ,state,D2
NJ,WY,0,2019,34,New Jersey,NJ,state,D2
NM,AK,969,2010,35,New Mexico,NM,state,D8
NM,AL,751,2010,35,New Mexico,NM,state,D8
NM,AR,77,2010,35,New Mexico,NM,state,D8
NM,AZ,6117,2010,35,New Mexico,NM,state,D8
NM,CA,6547,2010,35,New Mexico,NM,state,D8
NM,CO,2852,2010,35,New Mexico,NM,state,D8
NM,CT,25,2010,35,New Mexico,NM,state,D8
NM,DC,56,2010,35,New Mexico,NM,state,D8
NM,DE,391,2010,35,New Mexico,NM,state,D8
NM,FL,3259,2010,35,New Mexico,NM,state,D8
NM,GA,1977,2010,35,New Mexico,NM,state,D8
NM,HI,122,2010,35,New Mexico,NM,state,D8
NM,IA,0,2010,35,New Mexico,NM,state,D8
NM,ID,755,2010,35,New Mexico,NM,state,D8
NM,IL,526,2010,35,New Mexico,NM,state,D8
NM,IN,465,2010,35,New Mexico,NM,state,D8
NM,KS,751,2010,35,New Mexico,NM,state,D8
NM,KY,739,2010,35,New Mexico,NM,state,D8
NM,LA,65,2010,35,New Mexico,NM,state,D8
NM,MA,2076,2010,35,New Mexico,NM,state,D8
NM,MD,1968,2010,35,New Mexico,NM,state,D8
NM,ME,94,2010,35,New Mexico,NM,state,D8
NM,MI,1460,2010,35,New Mexico,NM,state,D8
NM,MN,179,2010,35,New Mexico,NM,state,D8
NM,MO,138,2010,35,New Mexico,NM,state,D8
NM,MS,719,2010,35,New Mexico,NM,state,D8
NM,MT,1003,2010,35,New Mexico,NM,state,D8
NM,NC,1793,2010,35,New Mexico,NM,state,D8
NM,ND,79,2010,35,New Mexico,NM,state,D8
NM,NE,530,2010,35,New Mexico,NM,state,D8
NM,NH,79,2010,35,New Mexico,NM,state,D8
NM,NJ,160,2010,35,New Mexico,NM,state,D8
NM,NV,4192,2010,35,New Mexico,NM,state,D8
NM,NY,784,2010,35,New Mexico,NM,state,D8
NM,OH,1712,2010,35,New Mexico,NM,state,D8
NM,OK,1182,2010,35,New Mexico,NM,state,D8
NM,OR,1659,2010,35,New Mexico,NM,state,D8
NM,PA,809,2010,35,New Mexico,NM,state,D8
NM,RI,46,2010,35,New Mexico,NM,state,D8
NM,SC,152,2010,35,New Mexico,NM,state,D8
NM,SD,204,2010,35,New Mexico,NM,state,D8
NM,TN,1269,2010,35,New Mexico,NM,state,D8
NM,TX,18511,2010,35,New Mexico,NM,state,D8
NM,UT,1601,2010,35,New Mexico,NM,state,D8
NM,VA,290,2010,35,New Mexico,NM,state,D8
NM,VT,309,2010,35,New Mexico,NM,state,D8
NM,WA,3004,2010,35,New Mexico,NM,state,D8
NM,WI,407,2010,35,New Mexico,NM,state,D8
NM,WV,0,2010,35,New Mexico,NM,state,D8
NM,WY,752,2010,35,New Mexico,NM,state,D8
NM,AK,416,2011,35,New Mexico,NM,state,D8
NM,AL,410,2011,35,New Mexico,NM,state,D8
NM,AR,682,2011,35,New Mexico,NM,state,D8
NM,AZ,7444,2011,35,New Mexico,NM,state,D8
NM,CA,7066,2011,35,New Mexico,NM,state,D8
NM,CO,5525,2011,35,New Mexico,NM,state,D8
NM,CT,0,2011,35,New Mexico,NM,state,D8
NM,DC,212,2011,35,New Mexico,NM,state,D8
NM,DE,0,2011,35,New Mexico,NM,state,D8
NM,FL,2806,2011,35,New Mexico,NM,state,D8
NM,GA,676,2011,35,New Mexico,NM,state,D8
NM,HI,81,2011,35,New Mexico,NM,state,D8
NM,IA,0,2011,35,New Mexico,NM,state,D8
NM,ID,355,2011,35,New Mexico,NM,state,D8
NM,IL,466,2011,35,New Mexico,NM,state,D8
NM,IN,2030,2011,35,New Mexico,NM,state,D8
NM,KS,1333,2011,35,New Mexico,NM,state,D8
NM,KY,87,2011,35,New Mexico,NM,state,D8
NM,LA,184,2011,35,New Mexico,NM,state,D8
NM,MA,252,2011,35,New Mexico,NM,state,D8
NM,MD,2277,2011,35,New Mexico,NM,state,D8
NM,ME,510,2011,35,New Mexico,NM,state,D8
NM,MI,908,2011,35,New Mexico,NM,state,D8
NM,MN,438,2011,35,New Mexico,NM,state,D8
NM,MO,1183,2011,35,New Mexico,NM,state,D8
NM,MS,556,2011,35,New Mexico,NM,state,D8
NM,MT,544,2011,35,New Mexico,NM,state,D8
NM,NC,522,2011,35,New Mexico,NM,state,D8
NM,ND,264,2011,35,New Mexico,NM,state,D8
NM,NE,353,2011,35,New Mexico,NM,state,D8
NM,NH,114,2011,35,New Mexico,NM,state,D8
NM,NJ,245,2011,35,New Mexico,NM,state,D8
NM,NV,2099,2011,35,New Mexico,NM,state,D8
NM,NY,1445,2011,35,New Mexico,NM,state,D8
NM,OH,1742,2011,35,New Mexico,NM,state,D8
NM,OK,234,2011,35,New Mexico,NM,state,D8
NM,OR,916,2011,35,New Mexico,NM,state,D8
NM,PA,492,2011,35,New Mexico,NM,state,D8
NM,RI,0,2011,35,New Mexico,NM,state,D8
NM,SC,145,2011,35,New Mexico,NM,state,D8
NM,SD,240,2011,35,New Mexico,NM,state,D8
NM,TN,899,2011,35,New Mexico,NM,state,D8
NM,TX,13633,2011,35,New Mexico,NM,state,D8
NM,UT,303,2011,35,New Mexico,NM,state,D8
NM,VA,425,2011,35,New Mexico,NM,state,D8
NM,VT,71,2011,35,New Mexico,NM,state,D8
NM,WA,924,2011,35,New Mexico,NM,state,D8
NM,WI,340,2011,35,New Mexico,NM,state,D8
NM,WV,0,2011,35,New Mexico,NM,state,D8
NM,WY,283,2011,35,New Mexico,NM,state,D8
NM,AK,320,2012,35,New Mexico,NM,state,D8
NM,AL,787,2012,35,New Mexico,NM,state,D8
NM,AR,410,2012,35,New Mexico,NM,state,D8
NM,AZ,6391,2012,35,New Mexico,NM,state,D8
NM,CA,4536,2012,35,New Mexico,NM,state,D8
NM,CO,4780,2012,35,New Mexico,NM,state,D8
NM,CT,280,2012,35,New Mexico,NM,state,D8
NM,DC,25,2012,35,New Mexico,NM,state,D8
NM,DE,100,2012,35,New Mexico,NM,state,D8
NM,FL,4707,2012,35,New Mexico,NM,state,D8
NM,GA,192,2012,35,New Mexico,NM,state,D8
NM,HI,168,2012,35,New Mexico,NM,state,D8
NM,IA,384,2012,35,New Mexico,NM,state,D8
NM,ID,355,2012,35,New Mexico,NM,state,D8
NM,IL,790,2012,35,New Mexico,NM,state,D8
NM,IN,660,2012,35,New Mexico,NM,state,D8
NM,KS,672,2012,35,New Mexico,NM,state,D8
NM,KY,159,2012,35,New Mexico,NM,state,D8
NM,LA,790,2012,35,New Mexico,NM,state,D8
NM,MA,303,2012,35,New Mexico,NM,state,D8
NM,MD,505,2012,35,New Mexico,NM,state,D8
NM,ME,57,2012,35,New Mexico,NM,state,D8
NM,MI,602,2012,35,New Mexico,NM,state,D8
NM,MN,284,2012,35,New Mexico,NM,state,D8
NM,MO,1216,2012,35,New Mexico,NM,state,D8
NM,MS,451,2012,35,New Mexico,NM,state,D8
NM,MT,139,2012,35,New Mexico,NM,state,D8
NM,NC,335,2012,35,New Mexico,NM,state,D8
NM,ND,41,2012,35,New Mexico,NM,state,D8
NM,NE,194,2012,35,New Mexico,NM,state,D8
NM,NH,268,2012,35,New Mexico,NM,state,D8
NM,NJ,252,2012,35,New Mexico,NM,state,D8
NM,NV,604,2012,35,New Mexico,NM,state,D8
NM,NY,1111,2012,35,New Mexico,NM,state,D8
NM,OH,1178,2012,35,New Mexico,NM,state,D8
NM,OK,1076,2012,35,New Mexico,NM,state,D8
NM,OR,932,2012,35,New Mexico,NM,state,D8
NM,PA,822,2012,35,New Mexico,NM,state,D8
NM,RI,0,2012,35,New Mexico,NM,state,D8
NM,SC,325,2012,35,New Mexico,NM,state,D8
NM,SD,509,2012,35,New Mexico,NM,state,D8
NM,TN,338,2012,35,New Mexico,NM,state,D8
NM,TX,11955,2012,35,New Mexico,NM,state,D8
NM,UT,1382,2012,35,New Mexico,NM,state,D8
NM,VA,1560,2012,35,New Mexico,NM,state,D8
NM,VT,81,2012,35,New Mexico,NM,state,D8
NM,WA,1251,2012,35,New Mexico,NM,state,D8
NM,WI,321,2012,35,New Mexico,NM,state,D8
NM,WV,0,2012,35,New Mexico,NM,state,D8
NM,WY,95,2012,35,New Mexico,NM,state,D8
NM,AK,420,2013,35,New Mexico,NM,state,D8
NM,AL,63,2013,35,New Mexico,NM,state,D8
NM,AR,104,2013,35,New Mexico,NM,state,D8
NM,AZ,5551,2013,35,New Mexico,NM,state,D8
NM,CA,5697,2013,35,New Mexico,NM,state,D8
NM,CO,4478,2013,35,New Mexico,NM,state,D8
NM,CT,395,2013,35,New Mexico,NM,state,D8
NM,DC,71,2013,35,New Mexico,NM,state,D8
NM,DE,238,2013,35,New Mexico,NM,state,D8
NM,FL,1953,2013,35,New Mexico,NM,state,D8
NM,GA,1238,2013,35,New Mexico,NM,state,D8
NM,HI,497,2013,35,New Mexico,NM,state,D8
NM,IA,104,2013,35,New Mexico,NM,state,D8
NM,ID,68,2013,35,New Mexico,NM,state,D8
NM,IL,985,2013,35,New Mexico,NM,state,D8
NM,IN,325,2013,35,New Mexico,NM,state,D8
NM,KS,878,2013,35,New Mexico,NM,state,D8
NM,KY,402,2013,35,New Mexico,NM,state,D8
NM,LA,201,2013,35,New Mexico,NM,state,D8
NM,MA,913,2013,35,New Mexico,NM,state,D8
NM,MD,638,2013,35,New Mexico,NM,state,D8
NM,ME,52,2013,35,New Mexico,NM,state,D8
NM,MI,517,2013,35,New Mexico,NM,state,D8
NM,MN,332,2013,35,New Mexico,NM,state,D8
NM,MO,1399,2013,35,New Mexico,NM,state,D8
NM,MS,184,2013,35,New Mexico,NM,state,D8
NM,MT,49,2013,35,New Mexico,NM,state,D8
NM,NC,1030,2013,35,New Mexico,NM,state,D8
NM,ND,11,2013,35,New Mexico,NM,state,D8
NM,NE,256,2013,35,New Mexico,NM,state,D8
NM,NH,78,2013,35,New Mexico,NM,state,D8
NM,NJ,513,2013,35,New Mexico,NM,state,D8
NM,NV,1144,2013,35,New Mexico,NM,state,D8
NM,NY,323,2013,35,New Mexico,NM,state,D8
NM,OH,561,2013,35,New Mexico,NM,state,D8
NM,OK,848,2013,35,New Mexico,NM,state,D8
NM,OR,1155,2013,35,New Mexico,NM,state,D8
NM,PA,491,2013,35,New Mexico,NM,state,D8
NM,RI,0,2013,35,New Mexico,NM,state,D8
NM,SC,989,2013,35,New Mexico,NM,state,D8
NM,SD,737,2013,35,New Mexico,NM,state,D8
NM,TN,622,2013,35,New Mexico,NM,state,D8
NM,TX,13726,2013,35,New Mexico,NM,state,D8
NM,UT,2818,2013,35,New Mexico,NM,state,D8
NM,VA,1701,2013,35,New Mexico,NM,state,D8
NM,VT,0,2013,35,New Mexico,NM,state,D8
NM,WA,1073,2013,35,New Mexico,NM,state,D8
NM,WI,509,2013,35,New Mexico,NM,state,D8
NM,WV,198,2013,35,New Mexico,NM,state,D8
NM,WY,273,2013,35,New Mexico,NM,state,D8
NM,AK,1526,2014,35,New Mexico,NM,state,D8
NM,AL,41,2014,35,New Mexico,NM,state,D8
NM,AR,106,2014,35,New Mexico,NM,state,D8
NM,AZ,8577,2014,35,New Mexico,NM,state,D8
NM,CA,4986,2014,35,New Mexico,NM,state,D8
NM,CO,4475,2014,35,New Mexico,NM,state,D8
NM,CT,307,2014,35,New Mexico,NM,state,D8
NM,DC,52,2014,35,New Mexico,NM,state,D8
NM,DE,0,2014,35,New Mexico,NM,state,D8
NM,FL,3064,2014,35,New Mexico,NM,state,D8
NM,GA,87,2014,35,New Mexico,NM,state,D8
NM,HI,304,2014,35,New Mexico,NM,state,D8
NM,IA,27,2014,35,New Mexico,NM,state,D8
NM,ID,594,2014,35,New Mexico,NM,state,D8
NM,IL,2465,2014,35,New Mexico,NM,state,D8
NM,IN,1201,2014,35,New Mexico,NM,state,D8
NM,KS,490,2014,35,New Mexico,NM,state,D8
NM,KY,65,2014,35,New Mexico,NM,state,D8
NM,LA,1088,2014,35,New Mexico,NM,state,D8
NM,MA,195,2014,35,New Mexico,NM,state,D8
NM,MD,982,2014,35,New Mexico,NM,state,D8
NM,ME,515,2014,35,New Mexico,NM,state,D8
NM,MI,662,2014,35,New Mexico,NM,state,D8
NM,MN,577,2014,35,New Mexico,NM,state,D8
NM,MO,1680,2014,35,New Mexico,NM,state,D8
NM,MS,667,2014,35,New Mexico,NM,state,D8
NM,MT,691,2014,35,New Mexico,NM,state,D8
NM,NC,636,2014,35,New Mexico,NM,state,D8
NM,ND,0,2014,35,New Mexico,NM,state,D8
NM,NE,1203,2014,35,New Mexico,NM,state,D8
NM,NH,436,2014,35,New Mexico,NM,state,D8
NM,NJ,300,2014,35,New Mexico,NM,state,D8
NM,NV,1163,2014,35,New Mexico,NM,state,D8
NM,NY,1168,2014,35,New Mexico,NM,state,D8
NM,OH,613,2014,35,New Mexico,NM,state,D8
NM,OK,3394,2014,35,New Mexico,NM,state,D8
NM,OR,1219,2014,35,New Mexico,NM,state,D8
NM,PA,942,2014,35,New Mexico,NM,state,D8
NM,RI,0,2014,35,New Mexico,NM,state,D8
NM,SC,212,2014,35,New Mexico,NM,state,D8
NM,SD,145,2014,35,New Mexico,NM,state,D8
NM,TN,93,2014,35,New Mexico,NM,state,D8
NM,TX,17073,2014,35,New Mexico,NM,state,D8
NM,UT,297,2014,35,New Mexico,NM,state,D8
NM,VA,1057,2014,35,New Mexico,NM,state,D8
NM,VT,245,2014,35,New Mexico,NM,state,D8
NM,WA,1584,2014,35,New Mexico,NM,state,D8
NM,WI,996,2014,35,New Mexico,NM,state,D8
NM,WV,25,2014,35,New Mexico,NM,state,D8
NM,WY,692,2014,35,New Mexico,NM,state,D8
NM,AK,278,2015,35,New Mexico,NM,state,D8
NM,AL,356,2015,35,New Mexico,NM,state,D8
NM,AR,42,2015,35,New Mexico,NM,state,D8
NM,AZ,3441,2015,35,New Mexico,NM,state,D8
NM,CA,6721,2015,35,New Mexico,NM,state,D8
NM,CO,5395,2015,35,New Mexico,NM,state,D8
NM,CT,161,2015,35,New Mexico,NM,state,D8
NM,DC,0,2015,35,New Mexico,NM,state,D8
NM,DE,0,2015,35,New Mexico,NM,state,D8
NM,FL,2150,2015,35,New Mexico,NM,state,D8
NM,GA,1120,2015,35,New Mexico,NM,state,D8
NM,HI,638,2015,35,New Mexico,NM,state,D8
NM,IA,181,2015,35,New Mexico,NM,state,D8
NM,ID,611,2015,35,New Mexico,NM,state,D8
NM,IL,1267,2015,35,New Mexico,NM,state,D8
NM,IN,428,2015,35,New Mexico,NM,state,D8
NM,KS,303,2015,35,New Mexico,NM,state,D8
NM,KY,329,2015,35,New Mexico,NM,state,D8
NM,LA,218,2015,35,New Mexico,NM,state,D8
NM,MA,483,2015,35,New Mexico,NM,state,D8
NM,MD,539,2015,35,New Mexico,NM,state,D8
NM,ME,663,2015,35,New Mexico,NM,state,D8
NM,MI,1159,2015,35,New Mexico,NM,state,D8
NM,MN,318,2015,35,New Mexico,NM,state,D8
NM,MO,343,2015,35,New Mexico,NM,state,D8
NM,MS,1327,2015,35,New Mexico,NM,state,D8
NM,MT,278,2015,35,New Mexico,NM,state,D8
NM,NC,540,2015,35,New Mexico,NM,state,D8
NM,ND,0,2015,35,New Mexico,NM,state,D8
NM,NE,0,2015,35,New Mexico,NM,state,D8
NM,NH,112,2015,35,New Mexico,NM,state,D8
NM,NJ,747,2015,35,New Mexico,NM,state,D8
NM,NV,688,2015,35,New Mexico,NM,state,D8
NM,NY,1632,2015,35,New Mexico,NM,state,D8
NM,OH,1322,2015,35,New Mexico,NM,state,D8
NM,OK,1311,2015,35,New Mexico,NM,state,D8
NM,OR,175,2015,35,New Mexico,NM,state,D8
NM,PA,473,2015,35,New Mexico,NM,state,D8
NM,RI,87,2015,35,New Mexico,NM,state,D8
NM,SC,1098,2015,35,New Mexico,NM,state,D8
NM,SD,0,2015,35,New Mexico,NM,state,D8
NM,TN,660,2015,35,New Mexico,NM,state,D8
NM,TX,12101,2015,35,New Mexico,NM,state,D8
NM,UT,1452,2015,35,New Mexico,NM,state,D8
NM,VA,2350,2015,35,New Mexico,NM,state,D8
NM,VT,128,2015,35,New Mexico,NM,state,D8
NM,WA,1435,2015,35,New Mexico,NM,state,D8
NM,WI,120,2015,35,New Mexico,NM,state,D8
NM,WV,129,2015,35,New Mexico,NM,state,D8
NM,WY,444,2015,35,New Mexico,NM,state,D8
NM,AK,749,2016,35,New Mexico,NM,state,D8
NM,AL,732,2016,35,New Mexico,NM,state,D8
NM,AR,552,2016,35,New Mexico,NM,state,D8
NM,AZ,7350,2016,35,New Mexico,NM,state,D8
NM,CA,4939,2016,35,New Mexico,NM,state,D8
NM,CO,4293,2016,35,New Mexico,NM,state,D8
NM,CT,305,2016,35,New Mexico,NM,state,D8
NM,DC,105,2016,35,New Mexico,NM,state,D8
NM,DE,308,2016,35,New Mexico,NM,state,D8
NM,FL,2411,2016,35,New Mexico,NM,state,D8
NM,GA,894,2016,35,New Mexico,NM,state,D8
NM,HI,429,2016,35,New Mexico,NM,state,D8
NM,IA,105,2016,35,New Mexico,NM,state,D8
NM,ID,382,2016,35,New Mexico,NM,state,D8
NM,IL,452,2016,35,New Mexico,NM,state,D8
NM,IN,324,2016,35,New Mexico,NM,state,D8
NM,KS,292,2016,35,New Mexico,NM,state,D8
NM,KY,338,2016,35,New Mexico,NM,state,D8
NM,LA,469,2016,35,New Mexico,NM,state,D8
NM,MA,482,2016,35,New Mexico,NM,state,D8
NM,MD,1546,2016,35,New Mexico,NM,state,D8
NM,ME,353,2016,35,New Mexico,NM,state,D8
NM,MI,1390,2016,35,New Mexico,NM,state,D8
NM,MN,811,2016,35,New Mexico,NM,state,D8
NM,MO,1700,2016,35,New Mexico,NM,state,D8
NM,MS,0,2016,35,New Mexico,NM,state,D8
NM,MT,170,2016,35,New Mexico,NM,state,D8
NM,NC,987,2016,35,New Mexico,NM,state,D8
NM,ND,0,2016,35,New Mexico,NM,state,D8
NM,NE,0,2016,35,New Mexico,NM,state,D8
NM,NH,629,2016,35,New Mexico,NM,state,D8
NM,NJ,397,2016,35,New Mexico,NM,state,D8
NM,NV,1319,2016,35,New Mexico,NM,state,D8
NM,NY,1638,2016,35,New Mexico,NM,state,D8
NM,OH,869,2016,35,New Mexico,NM,state,D8
NM,OK,1022,2016,35,New Mexico,NM,state,D8
NM,OR,884,2016,35,New Mexico,NM,state,D8
NM,PA,1748,2016,35,New Mexico,NM,state,D8
NM,RI,3,2016,35,New Mexico,NM,state,D8
NM,SC,585,2016,35,New Mexico,NM,state,D8
NM,SD,10,2016,35,New Mexico,NM,state,D8
NM,TN,1723,2016,35,New Mexico,NM,state,D8
NM,TX,17155,2016,35,New Mexico,NM,state,D8
NM,UT,625,2016,35,New Mexico,NM,state,D8
NM,VA,801,2016,35,New Mexico,NM,state,D8
NM,VT,0,2016,35,New Mexico,NM,state,D8
NM,WA,1843,2016,35,New Mexico,NM,state,D8
NM,WI,332,2016,35,New Mexico,NM,state,D8
NM,WV,153,2016,35,New Mexico,NM,state,D8
NM,WY,198,2016,35,New Mexico,NM,state,D8
NM,AK,1470,2017,35,New Mexico,NM,state,D8
NM,AL,770,2017,35,New Mexico,NM,state,D8
NM,AR,258,2017,35,New Mexico,NM,state,D8
NM,AZ,7129,2017,35,New Mexico,NM,state,D8
NM,CA,6897,2017,35,New Mexico,NM,state,D8
NM,CO,3578,2017,35,New Mexico,NM,state,D8
NM,CT,0,2017,35,New Mexico,NM,state,D8
NM,DC,138,2017,35,New Mexico,NM,state,D8
NM,DE,0,2017,35,New Mexico,NM,state,D8
NM,FL,1029,2017,35,New Mexico,NM,state,D8
NM,GA,413,2017,35,New Mexico,NM,state,D8
NM,HI,509,2017,35,New Mexico,NM,state,D8
NM,IA,484,2017,35,New Mexico,NM,state,D8
NM,ID,608,2017,35,New Mexico,NM,state,D8
NM,IL,1297,2017,35,New Mexico,NM,state,D8
NM,IN,1177,2017,35,New Mexico,NM,state,D8
NM,KS,134,2017,35,New Mexico,NM,state,D8
NM,KY,194,2017,35,New Mexico,NM,state,D8
NM,LA,884,2017,35,New Mexico,NM,state,D8
NM,MA,349,2017,35,New Mexico,NM,state,D8
NM,MD,935,2017,35,New Mexico,NM,state,D8
NM,ME,0,2017,35,New Mexico,NM,state,D8
NM,MI,495,2017,35,New Mexico,NM,state,D8
NM,MN,307,2017,35,New Mexico,NM,state,D8
NM,MO,611,2017,35,New Mexico,NM,state,D8
NM,MS,421,2017,35,New Mexico,NM,state,D8
NM,MT,982,2017,35,New Mexico,NM,state,D8
NM,NC,261,2017,35,New Mexico,NM,state,D8
NM,ND,215,2017,35,New Mexico,NM,state,D8
NM,NE,261,2017,35,New Mexico,NM,state,D8
NM,NH,77,2017,35,New Mexico,NM,state,D8
NM,NJ,196,2017,35,New Mexico,NM,state,D8
NM,NV,1008,2017,35,New Mexico,NM,state,D8
NM,NY,886,2017,35,New Mexico,NM,state,D8
NM,OH,579,2017,35,New Mexico,NM,state,D8
NM,OK,630,2017,35,New Mexico,NM,state,D8
NM,OR,544,2017,35,New Mexico,NM,state,D8
NM,PA,412,2017,35,New Mexico,NM,state,D8
NM,RI,291,2017,35,New Mexico,NM,state,D8
NM,SC,730,2017,35,New Mexico,NM,state,D8
NM,SD,100,2017,35,New Mexico,NM,state,D8
NM,TN,431,2017,35,New Mexico,NM,state,D8
NM,TX,16356,2017,35,New Mexico,NM,state,D8
NM,UT,411,2017,35,New Mexico,NM,state,D8
NM,VA,1694,2017,35,New Mexico,NM,state,D8
NM,VT,0,2017,35,New Mexico,NM,state,D8
NM,WA,563,2017,35,New Mexico,NM,state,D8
NM,WI,274,2017,35,New Mexico,NM,state,D8
NM,WV,0,2017,35,New Mexico,NM,state,D8
NM,WY,267,2017,35,New Mexico,NM,state,D8
NM,AK,197,2018,35,New Mexico,NM,state,D8
NM,AL,1099,2018,35,New Mexico,NM,state,D8
NM,AR,352,2018,35,New Mexico,NM,state,D8
NM,AZ,3284,2018,35,New Mexico,NM,state,D8
NM,CA,7524,2018,35,New Mexico,NM,state,D8
NM,CO,4877,2018,35,New Mexico,NM,state,D8
NM,CT,55,2018,35,New Mexico,NM,state,D8
NM,DC,30,2018,35,New Mexico,NM,state,D8
NM,DE,0,2018,35,New Mexico,NM,state,D8
NM,FL,2196,2018,35,New Mexico,NM,state,D8
NM,GA,232,2018,35,New Mexico,NM,state,D8
NM,HI,313,2018,35,New Mexico,NM,state,D8
NM,IA,434,2018,35,New Mexico,NM,state,D8
NM,ID,665,2018,35,New Mexico,NM,state,D8
NM,IL,482,2018,35,New Mexico,NM,state,D8
NM,IN,0,2018,35,New Mexico,NM,state,D8
NM,KS,378,2018,35,New Mexico,NM,state,D8
NM,KY,129,2018,35,New Mexico,NM,state,D8
NM,LA,524,2018,35,New Mexico,NM,state,D8
NM,MA,449,2018,35,New Mexico,NM,state,D8
NM,MD,162,2018,35,New Mexico,NM,state,D8
NM,ME,257,2018,35,New Mexico,NM,state,D8
NM,MI,851,2018,35,New Mexico,NM,state,D8
NM,MN,641,2018,35,New Mexico,NM,state,D8
NM,MO,675,2018,35,New Mexico,NM,state,D8
NM,MS,1010,2018,35,New Mexico,NM,state,D8
NM,MT,303,2018,35,New Mexico,NM,state,D8
NM,NC,405,2018,35,New Mexico,NM,state,D8
NM,ND,205,2018,35,New Mexico,NM,state,D8
NM,NE,344,2018,35,New Mexico,NM,state,D8
NM,NH,538,2018,35,New Mexico,NM,state,D8
NM,NJ,1021,2018,35,New Mexico,NM,state,D8
NM,NV,868,2018,35,New Mexico,NM,state,D8
NM,NY,1099,2018,35,New Mexico,NM,state,D8
NM,OH,1090,2018,35,New Mexico,NM,state,D8
NM,OK,2159,2018,35,New Mexico,NM,state,D8
NM,OR,2009,2018,35,New Mexico,NM,state,D8
NM,PA,1086,2018,35,New Mexico,NM,state,D8
NM,RI,0,2018,35,New Mexico,NM,state,D8
NM,SC,1270,2018,35,New Mexico,NM,state,D8
NM,SD,0,2018,35,New Mexico,NM,state,D8
NM,TN,776,2018,35,New Mexico,NM,state,D8
NM,TX,14250,2018,35,New Mexico,NM,state,D8
NM,UT,1199,2018,35,New Mexico,NM,state,D8
NM,VA,987,2018,35,New Mexico,NM,state,D8
NM,VT,192,2018,35,New Mexico,NM,state,D8
NM,WA,2714,2018,35,New Mexico,NM,state,D8
NM,WI,285,2018,35,New Mexico,NM,state,D8
NM,WV,204,2018,35,New Mexico,NM,state,D8
NM,WY,248,2018,35,New Mexico,NM,state,D8
NM,AK,950,2019,35,New Mexico,NM,state,D8
NM,AL,751,2019,35,New Mexico,NM,state,D8
NM,AR,416,2019,35,New Mexico,NM,state,D8
NM,AZ,4255,2019,35,New Mexico,NM,state,D8
NM,CA,5915,2019,35,New Mexico,NM,state,D8
NM,CO,5038,2019,35,New Mexico,NM,state,D8
NM,CT,598,2019,35,New Mexico,NM,state,D8
NM,DC,32,2019,35,New Mexico,NM,state,D8
NM,DE,108,2019,35,New Mexico,NM,state,D8
NM,FL,1804,2019,35,New Mexico,NM,state,D8
NM,GA,1019,2019,35,New Mexico,NM,state,D8
NM,HI,949,2019,35,New Mexico,NM,state,D8
NM,IA,4,2019,35,New Mexico,NM,state,D8
NM,ID,318,2019,35,New Mexico,NM,state,D8
NM,IL,836,2019,35,New Mexico,NM,state,D8
NM,IN,368,2019,35,New Mexico,NM,state,D8
NM,KS,475,2019,35,New Mexico,NM,state,D8
NM,KY,78,2019,35,New Mexico,NM,state,D8
NM,LA,365,2019,35,New Mexico,NM,state,D8
NM,MA,259,2019,35,New Mexico,NM,state,D8
NM,MD,384,2019,35,New Mexico,NM,state,D8
NM,ME,119,2019,35,New Mexico,NM,state,D8
NM,MI,216,2019,35,New Mexico,NM,state,D8
NM,MN,356,2019,35,New Mexico,NM,state,D8
NM,MO,372,2019,35,New Mexico,NM,state,D8
NM,MS,83,2019,35,New Mexico,NM,state,D8
NM,MT,468,2019,35,New Mexico,NM,state,D8
NM,NC,1263,2019,35,New Mexico,NM,state,D8
NM,ND,10,2019,35,New Mexico,NM,state,D8
NM,NE,0,2019,35,New Mexico,NM,state,D8
NM,NH,97,2019,35,New Mexico,NM,state,D8
NM,NJ,811,2019,35,New Mexico,NM,state,D8
NM,NV,2303,2019,35,New Mexico,NM,state,D8
NM,NY,608,2019,35,New Mexico,NM,state,D8
NM,OH,209,2019,35,New Mexico,NM,state,D8
NM,OK,702,2019,35,New Mexico,NM,state,D8
NM,OR,976,2019,35,New Mexico,NM,state,D8
NM,PA,791,2019,35,New Mexico,NM,state,D8
NM,RI,83,2019,35,New Mexico,NM,state,D8
NM,SC,355,2019,35,New Mexico,NM,state,D8
NM,SD,85,2019,35,New Mexico,NM,state,D8
NM,TN,599,2019,35,New Mexico,NM,state,D8
NM,TX,15762,2019,35,New Mexico,NM,state,D8
